,coordinates,count,lng,lat,max_dist
347,-50.95625795_-29.89070775,47919,-50.95625795,-29.89070775,18.26775803896218
348,31.64610195_31.061110900000003,47836,31.64610195,31.061110900000003,0.0
349,7.675785499999998_45.0728727,47676,7.675785499999998,45.0728727,55.05754298074443
350,-71.64089969999999_10.664022,47663,-71.64089969999999,10.664022,61.8746039392164
351,-76.59394305000001_24.074967,47647,-76.59394305000001,24.074967,141.11165665186013
352,-111.93171085000002_34.16825365,47556,-111.93171085000002,34.16825365,65.5879872508941
353,16.4688707_44.46632805,47441,16.4688707,44.46632805,105.91047837405743
354,130.55574900000002_31.522809,47439,130.55574900000002,31.522809,53.29102966530154
355,-44.936710250000004_-20.1138829,47409,-44.93671025,-20.1138829,59.392059719109916
356,123.9428613_10.35534225,47062,123.9428613,10.35534225,150.27239821446676
357,74.3584865_31.5318195,46996,74.3584865,31.5318195,80.34904674942138
358,5.40527395_43.29430915,46982,5.40527395,43.29430915,9.101686885154125
359,-80.14917255_26.150368,46942,-80.14917255,26.150368,3.3736817081558144
360,-66.93064394999999_10.4835391,46895,-66.93064394999999,10.4835391,3.052017021402075
361,-91.40100849999996_30.937336000000005,46861,-91.40100849999996,30.937336000000005,67.40228076005863
362,-57.5814305_-38.01158735,46826,-57.5814305,-38.01158735,0.0
363,-1.08532465_53.96620645,46825,-1.08532465,53.96620645,55.501459698338905
364,134.0487445_34.2725715,46810,134.0487445,34.2725715,25.575310285834625
365,4.90405355_52.35472775,46798,4.90405355,52.35472775,6.317046212944957
366,-99.15336605_19.4328356,46729,-99.15336605,19.4328356,2.114786662880394
367,-71.01588640000001_-29.834814999999995,46675,-71.01588640000001,-29.834814999999995,297.98709469798945
368,-65.2231374_-26.8440987,46617,-65.2231374,-26.8440987,23.65858028626497
369,130.778367_32.802527,46472,130.778367,32.802527,21.440106800869717
370,-5.5489375_7.5499505,46336,-5.5489375,7.5499505,0.0
371,-117.397616_33.935822,46238,-117.397616,33.935822,16.650983319548352
372,77.5584482_12.923114649999999,46049,77.5584482,12.92311465,6.8215163715359495
373,3.9052965_7.4290746500000004,46026,3.9052965,7.42907465,3.844694487403575
374,140.4000415_37.800488,45914,140.4000415,37.800488,25.78230362843681
375,-46.2900965_-23.863319999999995,45897,-46.2900965,-23.863319999999995,11.97040064508809
376,-75.30677050000001_39.937821,45736,-75.30677050000001,39.937821,7.409431223552762
377,2.38624435_48.6583441,45584,2.38624435,48.6583441,23.646798746000776
378,-116.9291021_32.33287645,45484,-116.9291021,32.33287645,9.707583004896279
379,-89.2124635003685_13.681588000109896,45437,-89.2124635003685,13.681588000109896,5.926534059264915
380,140.014262_35.7316915,45376,140.014262,35.7316915,6.026547997010344
381,-111.93171085_34.16825365,45364,-111.93171085,34.16825365,55.74555103272191
382,-99.24800965_19.318042,45332,-99.24800965,19.318042,9.664622161303676
383,-76.255686_36.895082,45321,-76.255686,36.895082,8.110338738425893
384,33.43782505_35.13567105,45289,33.43782505,35.13567105,42.60663655813364
385,-75.0286395_39.78953,45091,-75.0286395,39.78953,33.88448557682407
386,-79.98068965_40.4313888,45056,-79.98068965,40.4313888,1.786109777367005
387,-89.87644900000002_32.571032,44882,-89.87644900000002,32.571032,120.79716458223706
388,0.5115780993418956_52.220450544867006,44557,0.5115780993418956,52.220450544867006,16.185034018585075
389,84.13302055_28.390849449999997,44504,84.13302055,28.39084945,0.0
390,111.3978861_-0.49330085,44495,111.3978861,-0.49330085,0.0
391,-73.05414164999999_19.0554305,44455,-73.05414164999999,19.0554305,0.0
392,-94.21874445_36.37399555,44415,-94.21874445,36.37399555,115.46090519811143
393,139.3070305_35.3576795,44404,139.3070305,35.3576795,18.390062264893633
394,3.3180660000000004_6.590611150000001,44382,3.3180660000000004,6.590611150000001,6.119735517441152
395,-43.524366500000006_-22.696528,44327,-43.524366500000006,-22.696528,8.653632516513118
396,-90.2478239_38.6537712,44161,-90.2478239,38.6537712,25.418105015288436
397,-78.657837_35.8439812,44112,-78.657837,35.8439812,18.121216880727573
398,106.68459799999998_10.7630385,44104,106.68459799999998,10.7630385,83.59438849733463
399,-73.13269699733145_7.144792999130135,44084,-73.13269699733145,7.144792999130135,79.39717119370516
400,23.50352555_37.08173085000001,44058,23.50352555,37.08173085000001,0.0
401,124.8842237_6.4609341,44050,124.8842237,6.4609341,33.96856877857269
402,80.76465395000001_7.8786602000000014,44025,80.76465395000001,7.8786602000000014,101.08983879149847
403,43.95959065_26.34505075,44009,43.95959065,26.34505075,36.29148152348257
404,139.05180200408398_37.90801500150275,43967,139.05180200408398,37.90801500150275,15.453765203502963
405,127.05575988228702_37.488557663171406,43964,127.05575988228702,37.488557663171406,23.961321731728553
406,67.0421945_24.905075500000002,43959,67.0421945,24.9050755,10.839187863045083
407,31.646101950000002_31.061110900000003,43946,31.64610195,31.061110900000003,0.0
408,-97.432425_27.737151,43923,-97.432425,27.737151,49.82184589106656
409,-81.1096165_32.0172845,43774,-81.1096165,32.0172845,39.03054222027514
410,-86.61141135_34.706026699999995,43761,-86.61141135,34.706026699999995,16.85005384980763
411,-96.2916485_30.58547135,43730,-96.2916485,30.58547135,10.42821462410925
412,-71.683502_42.03693905,43657,-71.683502,42.03693905,13.52468174036672
413,75.0684066_32.65784815,43624,75.0684066,32.65784815,94.1927309920676
414,-87.03166449999999_21.048719,43594,-87.03166449999999,21.048719,24.887655375407146
415,28.954341_40.226213099999995,43468,28.954341,40.2262131,16.115219340914564
416,36.34064945_41.313150500000006,43400,36.34064945,41.313150500000006,45.566639813455325
417,10.3628174_43.8587165,43260,10.3628174,43.8587165,50.96639843979621
418,-110.9155735_32.1893905,43162,-110.9155735,32.1893905,20.275870965907245
419,-2.775131490501195_54.06800503108099,43064,-2.775131490501195,54.06800503108099,3.2130235465351316
420,122.54970324999998_10.7294189,43044,122.54970324999998,10.7294189,422.27880608619216
421,-85.242564_35.0919547,43019,-85.242564,35.0919547,36.01747729628411
422,-80.1698023_25.93564105,42945,-80.1698023,25.93564105,7.626537473202252
423,11.177751749999999_10.29121045,42856,11.17775175,10.29121045,276.2317607746139
424,-43.296872150000006_-22.6445579,42819,-43.296872150000006,-22.6445579,0.0
425,-6.815333050000001_53.1548066,42805,-6.815333050000001,53.1548066,62.15431294649825
426,-72.84726719999999_-41.51311845,42789,-72.84726719999999,-41.51311845,134.7878897789361
427,25.5553161_-33.90756195,42786,25.5553161,-33.90756195,7.667290300018414
428,144.593741856_-37.972566514250005,42685,144.593741856,-37.972566514250005,56.25264574851033
429,7.424094149999999_9.07366385,42605,7.424094149999999,9.07366385,11.272000599707207
430,-96.886083_19.542054,42576,-96.886083,19.542054,79.8405953427581
431,113.4197245_22.869936000000003,42502,113.4197245,22.869936000000003,537.2195461962501
432,-105.5508905_38.997935999999996,42486,-105.5508905,38.997936,4.40374156922071
433,-103.33588180000001_20.6766521,42455,-103.3358818,20.6766521,9.486871530153417
434,98.96891115_18.79171955,42423,98.96891115,18.79171955,18.74765367922044
435,-8.56130585_41.078391499999995,42375,-8.56130585,41.0783915,52.16844450967977
436,-96.053431_41.275721,42364,-96.053431,41.275721,42.4041842782126
437,-58.64799885_-34.44391605,42360,-58.64799885,-34.44391605,7.717234560940348
438,101.57849525_3.15651225,42352,101.57849525,3.15651225,6.038027432042858
439,-9.0333067_51.903863349999995,42303,-9.0333067,51.90386335,63.19775113500647
440,2.24692895_48.9218136,42236,2.24692895,48.9218136,7.549153999395278
441,-73.0806985_40.868446500000005,42202,-73.0806985,40.868446500000005,22.881976580156817
442,-5.5489375_7.549950499999999,42184,-5.5489375,7.549950499999999,60.58560933793552
443,-2.5853900000000003_51.457877,42109,-2.5853900000000003,51.457877,18.824318785083122
444,-72.4770927973522_8.07558189415375,42105,-72.4770927973522,8.07558189415375,76.10792223260668
445,130.55822450000002_33.2962995,42096,130.55822450000002,33.2962995,16.787775693632973
446,-1.3964671000000002_50.9213275,42069,-1.3964671000000002,50.9213275,7.348126714497252
447,-3.927119099603205_50.9975070174853,42052,-3.927119099603205,50.9975070174853,28.90625095289785
448,2.00636335_41.582976099999996,42018,2.00636335,41.5829761,33.08659631028484
449,137.72618250439848_34.72989799993515,42013,137.72618250439848,34.72989799993515,5.347817570047868
450,3.52816285_6.5344669,41896,3.52816285,6.5344669,10.47250428511331
451,30.990205449999998_-29.73844735,41838,30.99020545,-29.73844735,136.46138848472594
452,-70.00871133650176_18.4680183131552,41834,-70.00871133650176,18.4680183131552,42.38649813210683
453,-9.15999515_38.74361385,41830,-9.15999515,38.74361385,10.184689715038271
454,-48.96647445_-26.26168945,41778,-48.96647445,-26.26168945,26.113742421146178
455,-103.3358818_20.6766521,41759,-103.3358818,20.6766521,4.904833501307129
456,37.38088905_55.61825415,41744,37.38088905,55.61825415,34.43460286998664
457,-16.758176599999995_28.21358485,41661,-16.758176599999995,28.21358485,111.56086899594206
458,9.1773475_48.7793015,41611,9.1773475,48.7793015,21.228120725740208
459,-72.6809665_41.765617,41581,-72.6809665,41.765617,13.052680162465146
460,111.53517350000004_-7.6467527,41564,111.53517350000004,-7.6467527,67.73457334975242
461,135.8920905_34.6579675,41553,135.8920905,34.6579675,11.3221374841422
462,-9.0333067_51.90386335,41539,-9.0333067,51.90386335,41.40464746279304
463,-47.436633_-23.470005999999998,41513,-47.436633,-23.470006,70.86385644909427
464,-87.57469049999999_38.003466450000005,41502,-87.57469049999999,38.003466450000005,75.65407529800912
465,-118.9188865_34.1884781,41495,-118.9188865,34.1884781,15.79759352714635
466,-117.7823605_33.689732,41494,-117.7823605,33.689732,5.228650605054175
467,-119.7824645_36.786041999999995,41473,-119.7824645,36.786042,31.8872696677884
468,-97.552161_35.4828435,41412,-97.552161,35.4828435,17.326751964858317
469,-114.08785095_51.027664,41336,-114.08785095,51.027664,262.2556043173643
470,-55.19488249999999_-2.6690529999999995,41245,-55.19488249999999,-2.6690529999999995,281.3814985722719
471,-97.011168_32.65567799999999,41244,-97.011168,32.65567799999999,13.463077350845639
472,-117.851089_33.842863,41236,-117.851089,33.842863,8.552853979685425
473,120.612349_22.973790999999995,41138,120.612349,22.973790999999995,72.51231132913824
474,139.770223_35.989447,41103,139.770223,35.989447,9.428919715694516
475,119.151928_32.9370785,41100,119.151928,32.9370785,536.288976671584
476,41.4987574_38.74834775,41078,41.4987574,38.74834775,163.68849861643756
477,-101.601401_21.0980601,41078,-101.601401,21.0980601,37.332130354969806
478,7.42232245_10.511245,40960,7.42232245,10.511245,75.906661609453
479,100.5045709_13.8710779,40806,100.5045709,13.8710779,4.634456900482325
480,72.5702316_23.013958750000004,40759,72.5702316,23.013958750000004,24.693615077341526
481,137.2619155_34.951125000000005,40740,137.2619155,34.951125000000005,8.651567093627037
482,-47.98480874999999_-16.092893450000002,40739,-47.98480874999999,-16.092893450000002,51.56533094020859
483,131.34639049999998_31.8931785,40738,131.34639049999998,31.8931785,31.971114427951097
484,39.71402555_40.96919935,40658,39.71402555,40.96919935,16.54594436253698
485,-43.42286755_-21.708014849999998,40628,-43.42286755,-21.70801485,26.539980403327647
486,76.974691_28.368525,40595,76.974691,28.368525,22.826297540392368
487,-110.9155735_32.189390499999995,40458,-110.9155735,32.189390499999995,128.93256608541887
488,-47.0302181_-22.8949945,40416,-47.0302181,-22.8949945,0.0
489,0.314299500000007_42.308346,40387,0.314299500000007,42.308346,63.98889403621768
490,-39.2755505_-7.1809933500000005,40371,-39.2755505,-7.1809933500000005,144.46381876826126
491,-57.04574485_-31.295725500000003,40365,-57.04574485,-31.295725500000003,94.43607316185336
492,-80.18183465_38.9201425,40358,-80.18183465,38.9201425,42.85240408211346
493,49.6276762_25.45864155,40336,49.6276762,25.45864155,3.297248384184701
494,-71.02134_42.25612405,40312,-71.02134,42.25612405,11.736166818988808
495,-75.77004099999999_42.74661700000001,40303,-75.77004099999999,42.74661700000001,60.624938589267536
496,29.880556350000003_-1.94310295,40175,29.880556350000003,-1.94310295,175.67055869126304
497,-4.001616930057885_52.404435951541615,40055,-4.001616930057885,52.404435951541615,4.670622422231119
498,39.25412865_21.58571075,40029,39.25412865,21.58571075,407.2075293844569
499,-122.33060240000002_47.614817200000005,39989,-122.33060240000002,47.614817200000005,26.26695547488254
500,-43.119101_-22.61609585,39959,-43.119101,-22.61609585,16.177998767849807
501,-80.1386454_26.25189495,39957,-80.1386454,26.25189495,5.7177795647158565
502,-119.7824645_36.786042,39915,-119.7824645,36.786042,13.9411282650282
503,-76.7701715_39.344992,39877,-76.7701715,39.344992,17.23219605703847
504,-71.42183225000001_41.817084,39785,-71.42183225000001,41.817084,13.194502817024263
505,73.87756049999999_26.6284155,39734,73.87756049999999,26.6284155,68.20563591069613
506,3.3386054_6.493112249999999,39668,3.3386054,6.493112249999999,7.7336305914162216
507,9.15933655_45.4613453,39635,9.15933655,45.4613453,9.258215865655835
508,-48.478899_-27.60969070000001,39621,-48.478899,-27.60969070000001,8.002636868691097
509,135.502204003705_34.7003735017026,39607,135.502204003705,34.7003735017026,3.3499163596397086
510,-122.2302227_38.114777000000004,39600,-122.2302227,38.114777,21.331397518628542
511,16.991309649999998_51.12723199999999,39595,16.991309649999998,51.12723199999999,89.41195693388063
512,-52.79869265_-32.69598655,39563,-52.79869265,-32.69598655,57.37661899552284
513,-115.23443549999999_36.01880475,39553,-115.2344355,36.01880475,14.535597477866233
514,-73.8311875_40.670879549999995,39532,-73.8311875,40.67087955,10.944111733494612
515,-47.0302181_-22.894994500000003,39466,-47.0302181,-22.894994500000003,11.005200857124446
516,134.6359415_34.8649245,39458,134.6359415,34.8649245,11.416801498799767
517,-62.255100000000006_-38.721720000000005,39448,-62.255100000000006,-38.721720000000005,242.02159770045304
518,31.7195118_30.67472125,39448,31.7195118,30.67472125,0.0
519,-46.4539065_-23.39208,39447,-46.4539065,-23.39208,14.459476205935745
520,-81.068556_29.1902232,39409,-81.068556,29.1902232,40.08329808105613
521,-46.501538_-24.017983,39371,-46.501538,-24.017983,33.074621014352466
522,4.37546805_50.85501730000001,39369,4.37546805,50.85501730000001,4.893549673841589
523,-71.3410585_46.855857,39346,-71.3410585,46.855857,215.88959483556596
524,-122.958344_49.2396535,39314,-122.958344,49.2396535,15.556782932463381
525,5.082766749999999_52.084189949999995,39306,5.082766749999999,52.08418995,17.232928248835535
526,-3.76958725_40.3288989,39295,-3.76958725,40.3288989,9.357931474748542
527,-34.8726385_-8.0015425,39277,-34.8726385,-8.0015425,8.496659677181524
528,-95.6316893_29.6034639,39274,-95.6316893,29.6034639,15.33962214630834
529,29.477001200000004_-23.9162345,39225,29.477001200000004,-23.9162345,142.9700910039436
530,-58.98467540000001_-27.452821499999995,39202,-58.98467540000001,-27.452821499999995,18.98635416656402
531,-14.438230199999998_14.499677399999998,39170,-14.438230199999998,14.499677399999998,0.0
532,-85.6411415_42.9564115,39054,-85.6411415,42.9564115,10.216528407252246
533,48.1747649_15.55275695,39017,48.1747649,15.55275695,457.4530924188603
534,-0.25275396881444_51.38544574389945,38927,-0.25275396881444,51.38544574389945,7.186589620725605
535,-123.12240145_44.065621,38903,-123.12240145,44.065621,192.57965172642795
536,-70.65961539999999_-33.4521612,38870,-70.65961539999999,-33.4521612,2.4954336560399137
537,32.8419371_40.0004663,38775,32.8419371,40.0004663,28.435773091431198
538,32.34742105_29.634340750000003,38769,32.34742105,29.634340750000003,162.97114026905706
539,-76.47311099999999_44.32083300000001,38624,-76.47311099999999,44.32083300000001,70.74216217727617
540,136.68711599999995_36.506127000000006,38479,136.68711599999995,36.506127000000006,7.585539344125179
541,-81.5167515_41.0808775,38438,-81.5167515,41.0808775,10.03575334134703
542,-5.4865588_36.1132634,38410,-5.4865588,36.1132634,28.106242701211933
543,32.545003550000004_15.5244126,38408,32.545003550000004,15.5244126,276.0189743454734
544,116.4612355_40.24638,38381,116.4612355,40.24638,102.27901077037782
545,-75.340889_40.123408,38369,-75.340889,40.123408,27.028434667944385
546,-93.3613205_46.4418605,38314,-93.3613205,46.4418605,0.0
547,-61.21178255_10.70047595,38310,-61.21178255,10.70047595,0.0
548,-70.61075935_-33.429485,38296,-70.61075935,-33.429485,0.2856653886724977
549,26.2131096_-29.106588050000003,38256,26.2131096,-29.106588050000003,6.180005830259957e-13
550,-48.972519000000005_-16.305135,38252,-48.972519000000005,-16.305135,76.03476616468548
551,-122.2286855_37.7919941,38181,-122.2286855,37.7919941,4.002709587086376
552,138.8836845_37.443303,38132,138.8836845,37.443303,29.92711034712645
553,0.5115780993418956_52.22045054486701,38101,0.5115780993418956,52.22045054486701,14.376517117384497
554,-84.266174_30.476215500000002,38079,-84.266174,30.4762155,101.38662407495835
555,-79.9383104992973_-3.31404950085415,38032,-79.9383104992973,-3.31404950085415,212.91251611239528
556,125.79881775_7.423638,38019,125.79881775,7.423638,93.09946792063438
